study	rank	amplicon_db	amplicon_profiler	wgs_db	wgs_profiler	combined_methods	spearman	pearson	l1	n_common_taxa	n_unique_wgs	n_unique_16S	shannon_bias_mean	shannon_bias_sd	shannon_rmse	richness_bias_mean	richness_bias_sd	richness_rmse	pcoa_dispersion_wgs_mean	pcoa_dispersion_16S_mean	permanova_r2	permanova_p	detected_taxa_wgs	detected_taxa_amplicon	amplicon_taxa_above_lfc1	wgs_taxa_above_lfc_1	amplicon_taxa_above_lfc0.301	wgs_taxa_above_lfc0.301
FecalQC	genus	GG2	DADA2	GG2	WoLtka	GG2_DADA2_vs_GG2_WoLtka	0.44021385759011034	0.7263318184542862	0.8514696886010005	119.38888888888889	266.5	6.5	-0.46916567812165033	0.2275641689312197	0.36675940002250823	-260	51.26516992129084	187.1925627677434	0.4635017634513129	0.4592706237954616	0.09797473580014691	0.001	43-108; Absicoccus; Acetatifactor; Actinomyces; Acutalibacter; Adlercreutzia_A_404257; AF33-28; Agathobacter_164117; Agathobaculum; Akkermansia; Alistipes_A_871400; Alistipes_A_871404; Alitiscatomonas; Alloalcanivorax; Allofustis; Alloprevotella; Alterileibacterium; Amedibacillus; Amedibacterium; Anaerobutyricum; Anaerococcus; Anaerofilum_73741; Anaeroglobus_38531; Anaeroglobus_38550; Anaeromassilibacillus; Anaerosphaera; Anaerostipes; Anaerotardibacter; Anaerotignum_189125; Anaerotruncus; Angelakisella; Aphodomorpha; Atopobacter; Bacillus_BM; Bacillus_J_295379; Bacillus_P_294101; Bacteroides_F; Bacteroides_H_857956; Bariatricus; Barnesiella_B; Bergeyella_A_791830; Berryella; Bifidobacterium_388775; Bilophila; Bittarella; Blautia_A_141780; Blautia_A_141781; Bovifimicola; Brotaphodocola; Brotonthovivens; Bulleidia; Butyribacter; Butyricicoccus_A_77030; Butyricimonas; Butyrivibrio_A_180067; Caccoplasma; Caccousia; CAG-1024; CAG-1031; CAG-194; CAG-196; CAG-217; CAG-238; CAG-267; CAG-269; CAG-274; CAG-302; CAG-307; CAG-510; CAG-605; CAG-632; CAG-791; CAG-793; CAG-873; Campylobacter_A_477346; Campylobacter_B; Capnocytophaga; Cardiobacterium; Carideicomes; Catenibacillus; Catenibacterium; Catonella; Centipeda; Choladousia; Christensenella; Clostridioides_A; Clostridium_A_51961; Clostridium_AP_143938; Clostridium_AQ; Clostridium_T; Collinsella; Copranaerobaculum; Coprobacillus; Coprobacter; Coprococcus_A_121497; Coprococcus_A_187866; Corynebacterium; Cryptobacteroides; Cutibacterium; Desulfopila_A_450135; Desulfovibrio_446353; Dialister_37762; Dielma; Dietzia; Dorea_A; Dorea_D_143701; Dorea_D_146760; Dubosiella; Duncaniella; Dysosmobacter; Eggerthella; Eggerthia; Eikenella_561455; Eisenbergiella; Emergencia; Enterenecus; Enterobacter_B_713587; Enterocloster; Enterococcus_B; Enterorhabdus; Erwinia_680883; Escherichia; Eubacterium_B; Eubacterium_F; Eubacterium_G_180878; Eubacterium_I; Eubacterium_J; Eubacterium_O_258270; Eubacterium_P_267111; Eubacterium_R; Evtepia; F0058; F0428; Faecalibacillus; Faecalibacterium; Faecalibaculum; Faecalimicrobium; Faecalimonas; Faecalitalea; Faecousia; Filifactor; Fimenecus; Fimicola; Fimiplasma; Fimivivens; Fimousia; Flavonifractor; Fournierella; Fusicatenibacter; Fusobacterium_C; Gallibacter; Gemella; Gemmata; Gemmiger_A_73129; Gemmiger_A_73276; Gordonia_B_376796; Gordonibacter; Granulicatella; Granulimonas; H1; Hafnia_729497; Haloimpatiens; Harryflintia; Hespellia; HGM16780; Holdemanella; Holdemania; Hominenteromicrobium; Hominibacterium; Hominicoprocola; Hominimerdicola; Hominisplanchenecus_A; Hornefia_231742; Hornefia_231746; Huintestinicola; Hungatella_A_128155; Intestinibacter; Intestinimonas; JAGBWK01; Janibacter_A_390550; Jeotgalibacillus; Johnsonella; Jutongia; KA00134; Kineothrix; Kingella_A; Kingella_B_563201; Klebsiella_724518; Kluyvera_724519; KM106-2; Lachnoanaerobaculum; Lachnoclostridium_A_130679; Lachnoclostridium_B; Lachnospira; Lacrimispora; Lacticaseibacillus; Lactococcus_A_346120; Lactonifactor; Laedolimicola; Lancefieldella; Lawsonibacter; Lederbergia_A_302195; Lentihominibacter; Lepagella; Leptotrichia_A_993641; Leptotrichia_A_993758; Leuconostoc_B; Ligilactobacillus; Limenecus; Limiplasma; Limisoma; Limivicinus; Limivivens; Limosilactobacillus; Longicatena; Luoshenia; Luteimonas_D; Luxibacter; Marvinbryantia; Massilicoli; Massiliimalia; Massilioclostridium; Massilistercora; Mediterraneibacter_A_155507; Mediterraneibacter_A_155590; Megasphaera_C; Merdibacter; Merdicola; Mesorhizobium_I; Mesosutterella; Methanobrevibacter_A; Methylobacterium; Micrococcus; Mobiluncus; Mogibacterium_A; Moryella; Murdochiella; Muribacter; Muribaculum; Muricomes_149720; Muricoprocola; Mycobacterium; Ndongobacter; Negativibacillus; Neisseria_563205; Neobittarella; Nocardia; Oceanobacillus_287537; Odoribacter_865974; Oliverpabstia; Oribacterium; Otoolea_134252; Otoolea_135853; Paenibacillus_A; Parabacteroides_B_862066; Paraeggerthella; Paramuribaculum; Paraprevotella; Pararoseburia; Parasutterella_564865; Paratractidigestivibacter; Parolsenella; Parvimonas; Pauljensenia; PeH17; Peptoanaerobacter_235883; Peptoniphilus_A; Peptoniphilus_B_226367; Peptoniphilus_B_226777; Peptostreptococcus; Petralouisia; Phascolarctobacterium_A_39470; Phascolarctobacterium_A_40086; Phocaeicola_A; Phoenicibacter; Plantactinospora; Porphyromonas_A; Prevotella; Pseudescherichia; Pseudobutyricicoccus; Pseudoflavonifractor_A_81068; Pseudoflavonifractor_A_81071; Pseudoleptotrichia; Pseudoramibacter; Pseudoruminococcus; Pyramidobacter; QAMH01; Rhodococcus_376336; Rikenella; Rodentibacter_A_734545; Rodentibacter_A_735837; Romboutsia_D_247249; Romboutsia_D_247318; Romboutsia_E; Roseburia_A_164118; Roseburia_A_166204; Roseburia_B; Roseburia_C; Roseburia_D; Rosenbergiella; Rubrivivax; RUG13615; Ruminiclostridium_E; Ruminococcus_B; Ruminococcus_C_58660; Ruminococcus_C_59129; Ruminococcus_E; Ruminococcus_F; Ruthenibacterium; S5-A14a; Salmonella; Scatocola; Scatomonas; Schaedlerella; SDRW01; Selenomonas_A_42762; Sellimonas; Senegalimassilia; SFEL01; SFGY01; Shouchella; Shuttleworthia; Slackia; Solibaculum; Sporofaciens; Staphylococcus; Stenotrophomonas_A_615274; Streptobacillus; Streptococcus; Streptomyces_400150; Succinivibrio; Suilimivivens; Suipraeoptans; Superficieibacter; SY8519; Tannerella; Thomasclavelia; Traorella; Treponema_B_986141; Treponema_B_986142; Treponema_C; Treponema_D; Treponema_F_986479; UBA3263; UBA3402; UBA7173; UBA737; UBA738; UBA8914; UBA9414; UMGS1071; Unassigned; Varibaculum; Velocimicrobium; Vermiculatibacterium; Vescimonas; Victivallis; Virgibacillus_E_287324; W11650; W5053; Wujia; Xiamenia; YE71	Acetatifactor; Acetitomaculum; Agathobacter_164117; Agathobaculum; Akkermansia; Alistipes_A_871400; Alistipes_A_871404; Alitiscatomonas; Alloprevotella; Anaerobutyricum; Anaeroglobus_38550; Anaeromassilibacillus; Anaerostipes; Anaerotardibacter; Anaerotignum_189125; Angelakisella; Bacteroides_H_857956; Bariatricus; Barnesiella_B; Bifidobacterium_388775; Bilophila; Blautia_A_141780; Blautia_A_141781; Blautia_A_141893; Bovifimicola; Brotaphodocola; Bulleidia; Butyribacter; CAG-194; CAG-217; CAG-269; CAG-273; CAG-274; CAG-302; CAG-417; CAJPSE01; Campylobacter_A_477346; Campylobacter_B; Capnocytophaga; Caproiciproducens; Catenibacillus; Catonella; Centipeda; Choladousia; Christensenella; Clostridium_AP_143938; Clostridium_R_135822; Clostridium_T; Collinsella; Coprococcus_A_121497; Coprococcus_A_187866; Corynebacterium; Cryptobacteroides; d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;__; d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;__; d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Peptostreptococcaceae_256921;__; d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Lactobacillales;f__Enterococcaceae;__; d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;__; d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_737866;f__Enterobacteriaceae_A_725029;__; d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_737866;f__Enterobacteriaceae_A_729055;__; Desulfovibrio_446353; Dialister_36337; Dialister_37762; Dietzia; Dorea_A; Dorea_D_146760; Dubosiella; Dysosmobacter; Eikenella_561455; Eisenbergiella; Enterocloster; Eubacterium_B; Eubacterium_F; Eubacterium_G_180878; Eubacterium_I; Eubacterium_J; Eubacterium_O_258270; Eubacterium_R; Evtepia; Faecalibacillus; Faecalibacterium; Faecousia; Filifactor; Fimenecus; Fusicatenibacter; Fusobacterium_C; G11; Gemella; Gemmiger_A_73129; Granulicatella; Hafnia_729497; Holdemanella; Holdemania; Hominenteromicrobium; Hominicoprocola; Hominilimicola; Hominimerdicola; Hominisplanchenecus_A; Howardella; Hungatella_A_128155; Intestinibacter; Johnsonella; Jutongia; Lachnoanaerobaculum; Lachnoclostridium_B; Lachnospira; Lacticaseibacillus; Lactobacillus; Lactococcus_A_346120; Laedolimicola; Lancefieldella; Lawsonibacter; Lentihominibacter; Leuconostoc_B; Ligilactobacillus; Limiplasma; Limivicinus; Limivivens; Massilioclostridium; Mediterraneibacter_A_155507; Mediterraneibacter_A_155590; Merdimmobilis; Mesosutterella; Micrococcus; Mogibacterium_A; Muricoprocola; Negativibacillus; Odoribacter_865974; Onthenecus; Onthomonas; Oribacterium; Oxalobacter; Paenibacillus_A; Parabacteroides_B_862066; Paramuribaculum; Paraprevotella; Pararoseburia; Parasutterella_564865; Parvimonas; Pauljensenia; Pediococcus; Peptoniphilus_A; Peptostreptococcus; Phascolarctobacterium_A_40086; Phocaeicola_A; Porcincola; Porphyromonas_A; Prevotella; Pseudobutyricicoccus; Pseudoleptotrichia; Pseudoramibacter; QAKW01; QAMH01; Rarimicrobium; Rhodococcus_376336; Rodentibacter_A_734545; Romboutsia_B; Roseburia_A_166204; Roseburia_B; Roseburia_C; Roseburia_D; RUG11894; RUG12438; RUG13077; RUG410; RUG705; Ruminiclostridium_E; Ruminococcus_B; Ruminococcus_C_58660; Ruminococcus_C_59129; Ruminococcus_E; Ruthenibacterium; Scatomonas; Schaedlerella; Selenomonas_A_42762; Sellimonas; Senegalimassilia; SFMI01; Shouchella; Slackia; Solibaculum; Sporosarcina; Staphylococcus; Stenotrophomonas_A_615274; Streptococcus; Tannerella; Terrisporobacter; Thomasclavelia; Treponema_B_986141; Treponema_D; Turicibacter; UBA3789; UBA5905; UBA737; UMGS1071; UMGS1994; Unassigned; Varibaculum; Vescimonas; Victivallis; W11650; WRMH01; Wujia	Acetitomaculum (LFC=1.298); Blautia_A_141893 (LFC=3.119); CAG-269 (LFC=1.545); Clostridium_R_135822 (LFC=1.515); Dialister_36337 (LFC=1.460); Dubosiella (LFC=1.483); Eubacterium_J (LFC=1.601); G11 (LFC=1.422); Gemella (LFC=1.109); Hominilimicola (LFC=1.999); Howardella (LFC=2.097); Limivicinus (LFC=1.438); Onthenecus (LFC=1.579); Onthomonas (LFC=1.145); Porcincola (LFC=1.017); RUG11894 (LFC=1.353); RUG12438 (LFC=1.266); Rarimicrobium (LFC=2.117); Romboutsia_B (LFC=2.683); SFMI01 (LFC=1.424); Turicibacter (LFC=1.098); Unassigned (LFC=1.009); d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;__ (LFC=2.074); d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;__ (LFC=1.232); d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Peptostreptococcaceae_256921;__ (LFC=1.037); d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Lactobacillales;f__Enterococcaceae;__ (LFC=2.923); d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;__ (LFC=1.754); d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_737866;f__Enterobacteriaceae_A_725029;__ (LFC=3.427); d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_737866;f__Enterobacteriaceae_A_729055;__ (LFC=3.387)	AF33-28 (LFC=-1.422); Absicoccus (LFC=-1.426); Acetatifactor (LFC=-1.155); Adlercreutzia_A_404257 (LFC=-2.697); Alitiscatomonas (LFC=-1.223); Alloalcanivorax (LFC=-1.556); Amedibacillus (LFC=-1.148); Amedibacterium (LFC=-1.280); Anaeroglobus_38531 (LFC=-2.060); Anaerotruncus (LFC=-1.162); Bacillus_BM (LFC=-1.040); Bacteroides_F (LFC=-1.395); Brotonthovivens (LFC=-1.179); Butyricicoccus_A_77030 (LFC=-1.294); Butyrivibrio_A_180067 (LFC=-1.397); CAG-793 (LFC=-1.128); Carideicomes (LFC=-1.106); Catonella (LFC=-1.466); Clostridioides_A (LFC=-1.190); Clostridium_AQ (LFC=-1.539); Coprobacillus (LFC=-1.314); Coprobacter (LFC=-1.800); Cutibacterium (LFC=-3.057); Desulfopila_A_450135 (LFC=-1.232); Dielma (LFC=-1.019); Dorea_D_143701 (LFC=-1.105); Duncaniella (LFC=-1.381); Eggerthia (LFC=-1.578); Eisenbergiella (LFC=-1.423); Emergencia (LFC=-1.522); Enterobacter_B_713587 (LFC=-1.045); Enterocloster (LFC=-1.617); Enterococcus_B (LFC=-2.853); Escherichia (LFC=-1.108); Eubacterium_P_267111 (LFC=-1.806); F0428 (LFC=-1.067); Faecalibaculum (LFC=-1.179); Faecalimonas (LFC=-1.846); Faecalitalea (LFC=-1.713); Fimousia (LFC=-1.028); Flavonifractor (LFC=-1.474); Fournierella (LFC=-1.313); Gallibacter (LFC=-1.070); Gemmata (LFC=-1.538); Granulimonas (LFC=-3.068); Harryflintia (LFC=-1.010); Hespellia (LFC=-1.423); Hornefia_231746 (LFC=-1.244); Huintestinicola (LFC=-1.231); Hungatella_A_128155 (LFC=-1.218); Intestinimonas (LFC=-1.182); JAGBWK01 (LFC=-1.734); Janibacter_A_390550 (LFC=-1.471); KM106-2 (LFC=-1.212); Kingella_A (LFC=-1.812); Klebsiella_724518 (LFC=-3.503); Lachnoclostridium_A_130679 (LFC=-1.080); Lacrimispora (LFC=-1.144); Lactonifactor (LFC=-1.376); Lawsonibacter (LFC=-1.052); Lepagella (LFC=-1.497); Longicatena (LFC=-1.851); Luoshenia (LFC=-1.055); Luteimonas_D (LFC=-1.776); Luxibacter (LFC=-1.383); Massilicoli (LFC=-1.036); Mesorhizobium_I (LFC=-1.052); Methanobrevibacter_A (LFC=-1.264); Methylobacterium (LFC=-1.161); Moryella (LFC=-1.124); Muribaculum (LFC=-1.882); Muricomes_149720 (LFC=-1.289); Mycobacterium (LFC=-1.474); Neisseria_563205 (LFC=-2.215); Neobittarella (LFC=-1.100); Oceanobacillus_287537 (LFC=-1.148); Odoribacter_865974 (LFC=-1.045); Oliverpabstia (LFC=-2.984); Otoolea_134252 (LFC=-1.400); Otoolea_135853 (LFC=-1.883); Parabacteroides_B_862066 (LFC=-1.008); Peptoniphilus_B_226777 (LFC=-1.003); Petralouisia (LFC=-1.634); Plantactinospora (LFC=-1.492); Pseudoflavonifractor_A_81068 (LFC=-1.306); Pseudoflavonifractor_A_81071 (LFC=-1.437); Pseudoruminococcus (LFC=-1.523); Pyramidobacter (LFC=-1.001); Roseburia_A_164118 (LFC=-1.043); Roseburia_C (LFC=-1.244); Rubrivivax (LFC=-1.026); Ruminococcus_F (LFC=-1.094); SFEL01 (LFC=-1.069); SFGY01 (LFC=-1.315); SY8519 (LFC=-1.134); Salmonella (LFC=-1.196); Shuttleworthia (LFC=-1.367); Streptomyces_400150 (LFC=-2.204); Suilimivivens (LFC=-1.486); Suipraeoptans (LFC=-1.016); Traorella (LFC=-1.207); Treponema_B_986142 (LFC=-1.387); Treponema_C (LFC=-1.317); UBA3263 (LFC=-1.205); UBA3402 (LFC=-1.799); UBA7173 (LFC=-1.836); UBA738 (LFC=-1.275); UBA8914 (LFC=-1.194); UBA9414 (LFC=-1.283); Velocimicrobium (LFC=-1.218); Vermiculatibacterium (LFC=-1.266); W5053 (LFC=-1.495)	Akkermansia (LFC=0.533); Anaerobutyricum (LFC=0.624); Blautia_A_141780 (LFC=0.853); Blautia_A_141781 (LFC=0.349); CAG-273 (LFC=0.787); CAG-302 (LFC=0.482); CAG-417 (LFC=0.916); Caproiciproducens (LFC=0.424); Centipeda (LFC=0.673); Clostridium_T (LFC=0.722); Dialister_37762 (LFC=0.373); Faecalibacillus (LFC=0.573); Faecousia (LFC=0.364); Fusobacterium_C (LFC=0.473); Holdemanella (LFC=0.513); Intestinibacter (LFC=0.358); Lacticaseibacillus (LFC=0.435); Lentihominibacter (LFC=0.309); Leuconostoc_B (LFC=0.352); Oxalobacter (LFC=0.519); Peptoniphilus_A (LFC=0.326); QAKW01 (LFC=0.417); RUG13077 (LFC=0.827); RUG410 (LFC=0.334); RUG705 (LFC=0.701); Rodentibacter_A_734545 (LFC=0.333); Ruminococcus_C_59129 (LFC=0.923); Shouchella (LFC=0.392); Sporosarcina (LFC=0.891); Staphylococcus (LFC=0.443); Terrisporobacter (LFC=0.578); UBA3789 (LFC=0.824); Victivallis (LFC=0.484); W11650 (LFC=0.658); WRMH01 (LFC=0.648)	43-108 (LFC=-0.711); Actinomyces (LFC=-0.862); Acutalibacter (LFC=-0.799); Alistipes_A_871400 (LFC=-0.892); Alistipes_A_871404 (LFC=-0.894); Allofustis (LFC=-0.493); Alloprevotella (LFC=-0.422); Alterileibacterium (LFC=-0.837); Anaerococcus (LFC=-0.913); Anaerofilum_73741 (LFC=-0.741); Anaeromassilibacillus (LFC=-0.851); Anaerosphaera (LFC=-0.935); Angelakisella (LFC=-0.395); Aphodomorpha (LFC=-0.999); Atopobacter (LFC=-0.511); Bacillus_J_295379 (LFC=-0.902); Bacillus_P_294101 (LFC=-0.960); Bacteroides_H_857956 (LFC=-0.550); Barnesiella_B (LFC=-0.919); Bergeyella_A_791830 (LFC=-0.617); Berryella (LFC=-0.896); Bilophila (LFC=-0.670); Bittarella (LFC=-0.679); Bovifimicola (LFC=-0.650); Brotaphodocola (LFC=-0.867); Butyribacter (LFC=-0.718); Butyricimonas (LFC=-0.660); CAG-1024 (LFC=-0.609); CAG-1031 (LFC=-0.597); CAG-196 (LFC=-0.695); CAG-217 (LFC=-0.562); CAG-238 (LFC=-0.918); CAG-267 (LFC=-0.855); CAG-307 (LFC=-0.696); CAG-510 (LFC=-0.787); CAG-605 (LFC=-0.543); CAG-632 (LFC=-0.839); CAG-791 (LFC=-0.957); CAG-873 (LFC=-0.805); Caccoplasma (LFC=-0.937); Caccousia (LFC=-0.781); Capnocytophaga (LFC=-0.577); Cardiobacterium (LFC=-0.779); Catenibacterium (LFC=-0.593); Choladousia (LFC=-0.486); Christensenella (LFC=-0.490); Clostridium_AP_143938 (LFC=-0.533); Clostridium_A_51961 (LFC=-0.559); Collinsella (LFC=-0.696); Copranaerobaculum (LFC=-0.942); Cryptobacteroides (LFC=-0.538); Dietzia (LFC=-0.505); Eggerthella (LFC=-0.577); Enterenecus (LFC=-0.637); Enterorhabdus (LFC=-0.728); Erwinia_680883 (LFC=-0.631); Eubacterium_F (LFC=-0.539); Eubacterium_G_180878 (LFC=-0.465); Eubacterium_I (LFC=-0.786); Evtepia (LFC=-0.394); F0058 (LFC=-0.920); Faecalimicrobium (LFC=-0.637); Fimicola (LFC=-0.829); Fimiplasma (LFC=-0.827); Fimivivens (LFC=-0.625); Gemmiger_A_73276 (LFC=-0.766); Gordonia_B_376796 (LFC=-0.693); Gordonibacter (LFC=-0.847); H1 (LFC=-0.717); HGM16780 (LFC=-0.904); Haloimpatiens (LFC=-0.676); Holdemania (LFC=-0.825); Hominibacterium (LFC=-0.934); Hominicoprocola (LFC=-0.538); Hominimerdicola (LFC=-0.452); Hominisplanchenecus_A (LFC=-0.374); Hornefia_231742 (LFC=-0.526); Jeotgalibacillus (LFC=-0.836); Jutongia (LFC=-0.789); KA00134 (LFC=-0.833); Kineothrix (LFC=-0.572); Kingella_B_563201 (LFC=-0.959); Kluyvera_724519 (LFC=-0.773); Lachnoclostridium_B (LFC=-0.566); Lachnospira (LFC=-0.616); Lancefieldella (LFC=-0.305); Lederbergia_A_302195 (LFC=-0.686); Leptotrichia_A_993641 (LFC=-0.717); Leptotrichia_A_993758 (LFC=-0.679); Limenecus (LFC=-0.950); Limiplasma (LFC=-0.320); Limisoma (LFC=-0.830); Limosilactobacillus (LFC=-0.850); Marvinbryantia (LFC=-0.961); Massiliimalia (LFC=-0.756); Massilioclostridium (LFC=-0.715); Massilistercora (LFC=-0.788); Mediterraneibacter_A_155590 (LFC=-0.908); Megasphaera_C (LFC=-0.814); Merdibacter (LFC=-0.728); Merdicola (LFC=-0.618); Mesosutterella (LFC=-0.411); Micrococcus (LFC=-0.354); Mobiluncus (LFC=-0.667); Murdochiella (LFC=-0.828); Muribacter (LFC=-0.933); Ndongobacter (LFC=-0.721); Negativibacillus (LFC=-0.652); Nocardia (LFC=-0.992); Oribacterium (LFC=-0.729); Paenibacillus_A (LFC=-0.454); Paraeggerthella (LFC=-0.598); Paramuribaculum (LFC=-0.595); Paraprevotella (LFC=-0.569); Pararoseburia (LFC=-0.648); Paratractidigestivibacter (LFC=-0.627); Parolsenella (LFC=-0.740); Pauljensenia (LFC=-0.715); PeH17 (LFC=-0.815); Peptoanaerobacter_235883 (LFC=-0.843); Peptoniphilus_B_226367 (LFC=-0.786); Phascolarctobacterium_A_39470 (LFC=-0.957); Phoenicibacter (LFC=-0.554); Pseudescherichia (LFC=-0.716); Pseudobutyricicoccus (LFC=-0.791); RUG13615 (LFC=-0.921); Rikenella (LFC=-0.828); Rodentibacter_A_735837 (LFC=-0.998); Romboutsia_D_247249 (LFC=-0.598); Romboutsia_D_247318 (LFC=-0.758); Romboutsia_E (LFC=-0.559); Roseburia_A_166204 (LFC=-0.801); Roseburia_B (LFC=-0.334); Roseburia_D (LFC=-0.658); Rosenbergiella (LFC=-0.909); Ruminiclostridium_E (LFC=-0.516); Ruminococcus_B (LFC=-0.864); Ruthenibacterium (LFC=-0.773); S5-A14a (LFC=-0.897); SDRW01 (LFC=-0.676); Scatocola (LFC=-0.912); Scatomonas (LFC=-0.455); Slackia (LFC=-0.931); Solibaculum (LFC=-0.676); Sporofaciens (LFC=-0.916); Stenotrophomonas_A_615274 (LFC=-0.436); Streptobacillus (LFC=-0.659); Succinivibrio (LFC=-0.958); Superficieibacter (LFC=-0.878); Tannerella (LFC=-0.734); Treponema_F_986479 (LFC=-0.985); Virgibacillus_E_287324 (LFC=-0.738); Xiamenia (LFC=-0.703); YE71 (LFC=-0.835)
